threshold,precision,recall,f1,false_positive_rate,false_negative_rate,tp,fp,tn,fn
0.01613076330695305,0.8166666666666667,1.0,0.8990825688073395,0.17861975642760486,0.0,588.0,132.0,607.0,0.0
0.016899955063524343,0.8178025034770514,1.0,0.899770466717674,0.17726657645466848,0.0,588.0,131.0,608.0,0.0
0.016903033316223417,0.8189415041782729,1.0,0.900459418070444,0.17591339648173207,0.0,588.0,130.0,609.0,0.0
0.017321943248049337,0.8352272727272727,1.0,0.9102167182662538,0.15696887686062247,0.0,588.0,116.0,623.0,0.0
0.017961507446718115,0.8364153627311522,1.0,0.9109217660728117,0.15561569688768606,0.0,588.0,115.0,624.0,0.0
0.018558137076215467,0.8376068376068376,1.0,0.9116279069767442,0.15426251691474965,0.0,588.0,114.0,625.0,0.0
0.01926382819081534,0.8448275862068966,1.0,0.9158878504672897,0.14614343707713126,0.0,588.0,108.0,631.0,0.0
0.019444322355829626,0.8460431654676259,1.0,0.916601714731099,0.14479025710419485,0.0,588.0,107.0,632.0,0.0
0.02037194623691007,0.8472622478386167,1.0,0.9173166926677067,0.14343707713125844,0.0,588.0,106.0,633.0,0.0
0.021342860731791383,0.8571428571428571,1.0,0.9230769230769231,0.13261163734776726,0.0,588.0,98.0,641.0,0.0
0.022358992280037362,0.8583941605839416,1.0,0.9238020424194815,0.13125845737483086,0.0,588.0,97.0,642.0,0.0
0.02342234391770131,0.8634361233480177,1.0,0.9267139479905437,0.12584573748308525,0.0,588.0,93.0,646.0,0.0
0.02390888180353641,0.8647058823529412,1.0,0.9274447949526814,0.12449255751014884,0.0,588.0,92.0,647.0,0.0
0.02453499742406312,0.865979381443299,1.0,0.9281767955801105,0.12313937753721245,0.0,588.0,91.0,648.0,0.0
0.026487369346060375,0.8724035608308606,1.0,0.9318541996830428,0.11637347767253045,0.0,588.0,86.0,653.0,0.0
0.02691694350587443,0.8736998514115899,1.0,0.9325931800158604,0.11502029769959404,0.0,588.0,85.0,654.0,0.0
0.028452521888191504,0.8789237668161435,1.0,0.9355608591885441,0.10960757780784844,0.0,588.0,81.0,658.0,0.0
0.029523138626334194,0.8802395209580839,1.0,0.9363057324840764,0.10825439783491204,0.0,588.0,80.0,659.0,0.0
0.030212003207862843,0.8842105263157894,1.0,0.9385474860335196,0.10419485791610285,0.0,588.0,77.0,662.0,0.0
0.03044506674267496,0.8855421686746988,1.0,0.939297124600639,0.10284167794316644,0.0,588.0,76.0,663.0,0.0
0.03112059743695308,0.8868778280542986,1.0,0.9400479616306955,0.10148849797023005,0.0,588.0,75.0,664.0,0.0
0.03237327983515439,0.8882175226586103,1.0,0.9408,0.10013531799729364,0.0,588.0,74.0,665.0,0.0
0.03548850976163109,0.8909090909090909,1.0,0.9423076923076923,0.09742895805142084,0.0,588.0,72.0,667.0,0.0
0.036145331640038546,0.8963414634146342,1.0,0.9453376205787781,0.09201623815967523,0.0,588.0,68.0,671.0,0.0
0.038891464682758094,0.8961832061068702,0.9982993197278912,0.9444891391794047,0.09201623815967523,0.0017006802721088435,587.0,68.0,671.0,1.0
0.039415336146873155,0.8975535168195719,0.9982993197278912,0.9452495974235104,0.09066305818673884,0.0017006802721088435,587.0,67.0,672.0,1.0
0.04260631106028691,0.8989280245022971,0.9982993197278912,0.9460112812248187,0.08930987821380243,0.0017006802721088435,587.0,66.0,673.0,1.0
0.04665876707744206,0.9003067484662577,0.9982993197278912,0.9467741935483871,0.08795669824086604,0.0017006802721088435,587.0,65.0,674.0,1.0
0.0484933970181581,0.9044684129429892,0.9982993197278912,0.9490703314470493,0.08389715832205684,0.0017006802721088435,587.0,62.0,677.0,1.0
0.05,0.9058641975308642,0.9982993197278912,0.9498381877022654,0.08254397834912043,0.0017006802721088435,587.0,61.0,678.0,1.0
